frame,pose_0_landmark_0_x,pose_0_landmark_0_y,pose_0_landmark_0_z,pose_0_landmark_1_x,pose_0_landmark_1_y,pose_0_landmark_1_z,pose_0_landmark_2_x,pose_0_landmark_2_y,pose_0_landmark_2_z,pose_0_landmark_3_x,pose_0_landmark_3_y,pose_0_landmark_3_z,pose_0_landmark_4_x,pose_0_landmark_4_y,pose_0_landmark_4_z,pose_0_landmark_5_x,pose_0_landmark_5_y,pose_0_landmark_5_z,pose_0_landmark_6_x,pose_0_landmark_6_y,pose_0_landmark_6_z,pose_0_landmark_7_x,pose_0_landmark_7_y,pose_0_landmark_7_z,pose_0_landmark_8_x,pose_0_landmark_8_y,pose_0_landmark_8_z,pose_0_landmark_9_x,pose_0_landmark_9_y,pose_0_landmark_9_z,pose_0_landmark_10_x,pose_0_landmark_10_y,pose_0_landmark_10_z,pose_0_landmark_11_x,pose_0_landmark_11_y,pose_0_landmark_11_z,pose_0_landmark_12_x,pose_0_landmark_12_y,pose_0_landmark_12_z,pose_0_landmark_13_x,pose_0_landmark_13_y,pose_0_landmark_13_z,pose_0_landmark_14_x,pose_0_landmark_14_y,pose_0_landmark_14_z,pose_0_landmark_15_x,pose_0_landmark_15_y,pose_0_landmark_15_z,pose_0_landmark_16_x,pose_0_landmark_16_y,pose_0_landmark_16_z,pose_0_landmark_17_x,pose_0_landmark_17_y,pose_0_landmark_17_z,pose_0_landmark_18_x,pose_0_landmark_18_y,pose_0_landmark_18_z,pose_0_landmark_19_x,pose_0_landmark_19_y,pose_0_landmark_19_z,pose_0_landmark_20_x,pose_0_landmark_20_y,pose_0_landmark_20_z,pose_0_landmark_21_x,pose_0_landmark_21_y,pose_0_landmark_21_z,pose_0_landmark_22_x,pose_0_landmark_22_y,pose_0_landmark_22_z,pose_0_landmark_23_x,pose_0_landmark_23_y,pose_0_landmark_23_z,pose_0_landmark_24_x,pose_0_landmark_24_y,pose_0_landmark_24_z,pose_0_landmark_25_x,pose_0_landmark_25_y,pose_0_landmark_25_z,pose_0_landmark_26_x,pose_0_landmark_26_y,pose_0_landmark_26_z,pose_0_landmark_27_x,pose_0_landmark_27_y,pose_0_landmark_27_z,pose_0_landmark_28_x,pose_0_landmark_28_y,pose_0_landmark_28_z,pose_0_landmark_29_x,pose_0_landmark_29_y,pose_0_landmark_29_z,pose_0_landmark_30_x,pose_0_landmark_30_y,pose_0_landmark_30_z,pose_0_landmark_31_x,pose_0_landmark_31_y,pose_0_landmark_31_z,pose_0_landmark_32_x,pose_0_landmark_32_y,pose_0_landmark_32_z
80,0.3859216868877411,0.22070981562137604,-0.16031107306480408,0.38517674803733826,0.20698519051074982,-0.14738650619983673,0.38556036353111267,0.2060638964176178,-0.14762596786022186,0.38609662652015686,0.20493558049201965,-0.14762596786022186,0.3804702162742615,0.20889273285865784,-0.16354693472385406,0.37720444798469543,0.20923571288585663,-0.163786381483078,0.3736993074417114,0.20913121104240417,-0.16390609741210938,0.3751131296157837,0.2034633755683899,-0.0684950202703476,0.3569530248641968,0.20403921604156494,-0.14104245603084564,0.38221803307533264,0.23843440413475037,-0.12655088305473328,0.3768214285373688,0.23892731964588165,-0.14881768822669983,0.39869987964630127,0.2601841986179352,-0.011575547978281975,0.3106154799461365,0.29151007533073425,-0.11053550243377686,0.41666072607040405,0.3549773097038269,0.023659130558371544,0.3157910406589508,0.4217974841594696,-0.18792247772216797,0.4134594798088074,0.4249182343482971,-0.0411481037735939,0.3697272837162018,0.3681097626686096,-0.2733154892921448,0.41105127334594727,0.4508837163448334,-0.05252633988857269,0.3859696388244629,0.3660544753074646,-0.301097571849823,0.4062301516532898,0.44360125064849854,-0.06778813153505325,0.3853442370891571,0.34602150321006775,-0.29343751072883606,0.4052700996398926,0.43655431270599365,-0.04791008308529854,0.3813524544239044,0.34645214676856995,-0.27092280983924866,0.39340314269065857,0.44663941860198975,0.01671965792775154,0.3474159836769104,0.4535292088985443,-0.01687821000814438,0.3831825256347656,0.5267332792282104,-0.16717293858528137,0.3610200881958008,0.5777554512023926,-0.16972492635250092,0.35402336716651917,0.6151756048202515,0.008595341816544533,0.3921772241592407,0.7495549917221069,-0.13967221975326538,0.34989070892333984,0.6178571581840515,0.02480093203485012,0.4063606858253479,0.7705067992210388,-0.1387147456407547,0.33663612604141235,0.6503328680992126,-0.010428549721837044,0.366353303194046,0.8113234639167786,-0.21702030301094055
81,0.38500645756721497,0.2194633185863495,-0.1665022373199463,0.38367560505867004,0.2049986720085144,-0.15487904846668243,0.3841968774795532,0.20395632088184357,-0.15512268245220184,0.3848342001438141,0.20276035368442535,-0.15512268245220184,0.3790746033191681,0.20704829692840576,-0.16873493790626526,0.37607622146606445,0.20738087594509125,-0.16886144876480103,0.37306633591651917,0.20724309980869293,-0.1691002994775772,0.3736910820007324,0.20042625069618225,-0.0817318707704544,0.35693615674972534,0.20320171117782593,-0.1453707218170166,0.3819844424724579,0.23751011490821838,-0.13522104918956757,0.3768257796764374,0.2379814088344574,-0.154808908700943,0.3991001844406128,0.2605365514755249,-0.036698054522275925,0.3102850317955017,0.29170849919319153,-0.10731510818004608,0.41682755947113037,0.3615916073322296,-0.001856661750935018,0.3176059126853943,0.4215618371963501,-0.18232491612434387,0.4067421555519104,0.44823288917541504,-0.03973466902971268,0.3697121739387512,0.359969824552536,-0.27348849177360535,0.40531644225120544,0.4680458605289459,-0.04903825744986534,0.38751423358917236,0.35527175664901733,-0.30105340480804443,0.397255003452301,0.4647844135761261,-0.060177627950906754,0.383166640996933,0.3349796235561371,-0.292595237493515,0.3968423902988434,0.45726877450942993,-0.04359564930200577,0.37735405564308167,0.33516186475753784,-0.2710544764995575,0.3918902575969696,0.4516303241252899,0.01216448750346899,0.3442186713218689,0.45268315076828003,-0.012258688919246197,0.37230145931243896,0.5725927948951721,-0.010730932466685772,0.356872022151947,0.5506569147109985,-0.2481250762939453,0.35267895460128784,0.6084024906158447,0.23219741880893707,0.39366117119789124,0.7437482476234436,-0.22994893789291382,0.34664496779441833,0.6143927574157715,0.2559628188610077,0.4071005880832672,0.7698429226875305,-0.2293390929698944,0.33531442284584045,0.6489086151123047,0.23475271463394165,0.37005090713500977,0.8073341846466064,-0.30795249342918396
82,0.3842262029647827,0.22085675597190857,-0.15206614136695862,0.382909893989563,0.20566998422145844,-0.14043034613132477,0.3835338056087494,0.20455628633499146,-0.14067785441875458,0.38427624106407166,0.20331527292728424,-0.14079955220222473,0.37843677401542664,0.20754340291023254,-0.15466007590293884,0.3756681978702545,0.2077566534280777,-0.15490563213825226,0.3728709816932678,0.2076694369316101,-0.15503127872943878,0.37315812706947327,0.2016131430864334,-0.06855203956365585,0.35728323459625244,0.20425838232040405,-0.13321134448051453,0.38125669956207275,0.2376643419265747,-0.12123609334230423,0.3764462172985077,0.23786143958568573,-0.14128173887729645,0.3974210023880005,0.2584136724472046,-0.02699366956949234,0.31007012724876404,0.29119357466697693,-0.09709789603948593,0.41654840111732483,0.35225629806518555,0.010210365056991577,0.3174844980239868,0.4209495186805725,-0.17385905981063843,0.4102696478366852,0.43673381209373474,-0.03216277435421944,0.36695364117622375,0.35646137595176697,-0.27194511890411377,0.4086325764656067,0.46382731199264526,-0.04156939685344696,0.38695335388183594,0.3535408079624176,-0.302171915769577,0.40011024475097656,0.45920175313949585,-0.05340157821774483,0.38256213068962097,0.33097538352012634,-0.29514408111572266,0.39976629614830017,0.4503662884235382,-0.036363888531923294,0.37664833664894104,0.33015361428260803,-0.2706199586391449,0.3896622061729431,0.4518885612487793,0.014048323966562748,0.34430351853370667,0.4512544274330139,-0.01413401123136282,0.37478604912757874,0.5970595479011536,0.03601336106657982,0.36265528202056885,0.5619726181030273,-0.1888563185930252,0.35353729128837585,0.6198714971542358,0.27400001883506775,0.3915777802467346,0.7372208833694458,-0.1562071293592453,0.34735971689224243,0.6263288259506226,0.2967797815799713,0.40567561984062195,0.7618457078933716,-0.1541052609682083,0.34657275676727295,0.6768209338188171,0.2841247022151947,0.3700057566165924,0.8051980137825012,-0.22331076860427856
83,0.38382381200790405,0.22012674808502197,-0.1458856165409088,0.38230034708976746,0.20568281412124634,-0.13352949917316437,0.3828047215938568,0.2046888917684555,-0.1337747722864151,0.3834797739982605,0.20349235832691193,-0.13377870619297028,0.37789639830589294,0.20738714933395386,-0.14822398126125336,0.3750380575656891,0.20763739943504333,-0.1483507603406906,0.37226229906082153,0.2075100541114807,-0.14859189093112946,0.3720773160457611,0.20199577510356903,-0.05835287272930145,0.35582247376441956,0.20268100500106812,-0.1252271980047226,0.380282998085022,0.23646651208400726,-0.1141066625714302,0.3757571876049042,0.23682142794132233,-0.1348610818386078,0.39626404643058777,0.25653913617134094,-0.009028824046254158,0.30988308787345886,0.28971371054649353,-0.09214190393686295,0.4161140024662018,0.35000181198120117,0.027472516521811485,0.3185790777206421,0.4197360873222351,-0.15521663427352905,0.411847323179245,0.42376041412353516,-0.03129291534423828,0.3656843304634094,0.35341885685920715,-0.23649504780769348,0.4116773009300232,0.4536148011684418,-0.041670940816402435,0.3853675425052643,0.3486667573451996,-0.2638426721096039,0.40475499629974365,0.45119407773017883,-0.05432114377617836,0.3810863196849823,0.32604050636291504,-0.25843989849090576,0.4037403166294098,0.44051218032836914,-0.03629289194941521,0.37566763162612915,0.32559818029403687,-0.23526737093925476,0.38992345333099365,0.4505002200603485,0.021786842495203018,0.34629586338996887,0.4527660310268402,-0.02189348079264164,0.3829018473625183,0.5912336707115173,0.025498321279883385,0.36748483777046204,0.5416699647903442,-0.17307965457439423,0.35714957118034363,0.6275549530982971,0.22733642160892487,0.37938129901885986,0.7042328119277954,-0.10043570399284363,0.34657037258148193,0.633284866809845,0.2458607405424118,0.38439470529556274,0.726751446723938,-0.09364236146211624,0.35833561420440674,0.6974139213562012,0.2274879366159439,0.3739042580127716,0.7659435272216797,-0.14723999798297882
84,0.38496312499046326,0.21705518662929535,-0.22330732643604279,0.3837626576423645,0.20453210175037384,-0.21300560235977173,0.384102463722229,0.20312519371509552,-0.21324793994426727,0.38459786772727966,0.20166511833667755,-0.2133689671754837,0.3793756365776062,0.20728890597820282,-0.22936074435710907,0.37633004784584045,0.20775113999843597,-0.22960291802883148,0.3731899559497833,0.2076767086982727,-0.2297242134809494,0.3728863000869751,0.19855809211730957,-0.13933531939983368,0.356946736574173,0.20169618725776672,-0.21396395564079285,0.38164955377578735,0.23310990631580353,-0.19144102931022644,0.3767472207546234,0.2348305881023407,-0.21421727538108826,0.3958282470703125,0.255601167678833,-0.06945783644914627,0.31009796261787415,0.2893768548965454,-0.19286847114562988,0.416552871465683,0.3489777743816376,-0.05052542686462402,0.31950658559799194,0.41732537746429443,-0.25987181067466736,0.412680447101593,0.42415109276771545,-0.13748928904533386,0.3674570918083191,0.35201364755630493,-0.34226417541503906,0.4132819175720215,0.45489299297332764,-0.15372058749198914,0.3873361647129059,0.3484349548816681,-0.3773963749408722,0.40535300970077515,0.45476362109184265,-0.16692684590816498,0.38404616713523865,0.32771390676498413,-0.3696434795856476,0.40429866313934326,0.44453316926956177,-0.14342521131038666,0.37827742099761963,0.3266456127166748,-0.3405682444572449,0.3916711211204529,0.44652849435806274,0.04356743395328522,0.3486977815628052,0.4579072892665863,-0.04359845444560051,0.3926118016242981,0.5482025742530823,0.1409987509250641,0.3865906596183777,0.5532304644584656,-0.15821398794651031,0.3694073259830475,0.5833369493484497,0.37180471420288086,0.3529505431652069,0.610083818435669,0.0030791955068707466,0.36722269654273987,0.5835478901863098,0.3936130702495575,0.3428703546524048,0.6132797598838806,0.021779635921120644,0.363078236579895,0.6203492283821106,0.38754960894584656,0.35771113634109497,0.6609354019165039,0.0018404200673103333
85,0.3830193281173706,0.21994857490062714,-0.21296033263206482,0.3824857175350189,0.20648865401744843,-0.20248277485370636,0.38326889276504517,0.2050219476222992,-0.20272110402584076,0.38409289717674255,0.20362718403339386,-0.20272375643253326,0.377440482378006,0.20937368273735046,-0.21763554215431213,0.37435248494148254,0.2097570151090622,-0.21775709092617035,0.37145334482192993,0.20942656695842743,-0.21799300611019135,0.37400978803634644,0.20110532641410828,-0.13003471493721008,0.3557625412940979,0.2029161900281906,-0.19852399826049805,0.38078755140304565,0.23686426877975464,-0.1816219538450241,0.3749901056289673,0.23866048455238342,-0.20262481272220612,0.39573124051094055,0.2588004469871521,-0.05982617661356926,0.31025105714797974,0.28873589634895325,-0.1777941733598709,0.4166778028011322,0.3512658476829529,-0.025177421048283577,0.321163535118103,0.41533467173576355,-0.2388535588979721,0.4109720289707184,0.4260919392108917,-0.08637421578168869,0.36928272247314453,0.35280126333236694,-0.30992937088012695,0.4113680422306061,0.4572606384754181,-0.09752436727285385,0.3882850408554077,0.35077518224716187,-0.33949705958366394,0.403775155544281,0.4547521770000458,-0.10920073837041855,0.38427433371543884,0.32796260714530945,-0.33068737387657166,0.40315762162208557,0.4440629184246063,-0.09114184975624084,0.378801167011261,0.3267275393009186,-0.3070770502090454,0.39277079701423645,0.44324520230293274,0.03899560123682022,0.34933266043663025,0.45991936326026917,-0.03908251225948334,0.4130603075027466,0.5046685934066772,0.0026803570799529552,0.3838779032230377,0.5636112689971924,-0.12982572615146637,0.36821022629737854,0.5504879951477051,0.18672554194927216,0.35183271765708923,0.6126956939697266,0.05348308011889458,0.3613063395023346,0.5480602383613586,0.20471231639385223,0.3415866196155548,0.6167578101158142,0.07464908063411713,0.3565249443054199,0.600975751876831,0.18756350874900818,0.3563477396965027,0.6699768900871277,0.05431381240487099
86,0.3826526999473572,0.21474890410900116,-0.2003602385520935,0.38144806027412415,0.2008594423532486,-0.1901741325855255,0.381731778383255,0.19958388805389404,-0.19041092693805695,0.38211068511009216,0.1983433961868286,-0.1904110312461853,0.37731704115867615,0.20317977666854858,-0.2050948292016983,0.37423601746559143,0.203482523560524,-0.20532949268817902,0.3713320195674896,0.20301596820354462,-0.20544999837875366,0.37134453654289246,0.19675186276435852,-0.1195807158946991,0.3550184667110443,0.1986912190914154,-0.18708056211471558,0.37940922379493713,0.23150090873241425,-0.16991901397705078,0.37448084354400635,0.23343338072299957,-0.19064171612262726,0.39593708515167236,0.257130891084671,-0.051805004477500916,0.31025898456573486,0.28808432817459106,-0.16694334149360657,0.4178515672683716,0.3520908057689667,-0.033413007855415344,0.3213987648487091,0.4146939516067505,-0.21330299973487854,0.41067934036254883,0.4307812750339508,-0.12060857564210892,0.3719320297241211,0.3566860854625702,-0.2711472809314728,0.41160744428634644,0.464243084192276,-0.13809914886951447,0.39013078808784485,0.35426855087280273,-0.29932716488838196,0.4032749533653259,0.4626367390155792,-0.1480502337217331,0.3885416090488434,0.3332922160625458,-0.2931605279445648,0.40199264883995056,0.4537351131439209,-0.12534387409687042,0.38282501697540283,0.33161434531211853,-0.2690134346485138,0.39409980177879333,0.4466215968132019,0.03998763859272003,0.35079267621040344,0.4591584801673889,-0.040048789232969284,0.3806333839893341,0.5788363814353943,0.07828798145055771,0.3830624222755432,0.5718219876289368,-0.12159962952136993,0.36735108494758606,0.6800624132156372,0.2534424066543579,0.3500509262084961,0.6122162938117981,0.10496141016483307,0.36270496249198914,0.6892275214195251,0.26883628964424133,0.337716668844223,0.613875150680542,0.13057972490787506,0.37055012583732605,0.7073851227760315,0.2336033284664154,0.35867539048194885,0.6803212761878967,0.11606598645448685
87,0.38320687413215637,0.21619844436645508,-0.1591055989265442,0.38189181685447693,0.2029307782649994,-0.1500474512577057,0.3823775053024292,0.2015940546989441,-0.15028570592403412,0.38298460841178894,0.20022304356098175,-0.15028570592403412,0.37737753987312317,0.20552822947502136,-0.16493849456310272,0.3744393587112427,0.20600897073745728,-0.16517671942710876,0.371638685464859,0.2059222161769867,-0.16529586911201477,0.3719829320907593,0.19950605928897858,-0.08882904052734375,0.355795294046402,0.20301862061023712,-0.1557227522134781,0.3803713619709015,0.23452089726924896,-0.13193102180957794,0.37568405270576477,0.23565217852592468,-0.15254054963588715,0.39727386832237244,0.26143205165863037,-0.03359374776482582,0.31117621064186096,0.28876277804374695,-0.13783958554267883,0.41751381754875183,0.3560802936553955,-0.01833043433725834,0.3224441409111023,0.4129369556903839,-0.16781830787658691,0.4115702211856842,0.4336533844470978,-0.10375182330608368,0.3751744031906128,0.3586903512477875,-0.2008732706308365,0.4126559793949127,0.46733158826828003,-0.1200876235961914,0.39261922240257263,0.35414162278175354,-0.22232598066329956,0.40468892455101013,0.46652722358703613,-0.12938766181468964,0.3894844949245453,0.33323097229003906,-0.21684522926807404,0.40329301357269287,0.4570578634738922,-0.10828147083520889,0.38365909457206726,0.33227330446243286,-0.19837217032909393,0.3914671838283539,0.4543284475803375,0.034465134143829346,0.3495592474937439,0.4645494222640991,-0.034582093358039856,0.379932701587677,0.5886973142623901,0.062343794852495193,0.37404221296310425,0.5755804181098938,-0.10906300693750381,0.3542373776435852,0.6413901448249817,0.23245982825756073,0.34882593154907227,0.6272249817848206,0.10385023802518845,0.34460556507110596,0.6543725728988647,0.24818092584609985,0.33811748027801514,0.6270743012428284,0.12789660692214966,0.36468449234962463,0.7060884833335876,0.21703742444515228,0.36104026436805725,0.6916069388389587,0.11109229177236557
88,0.3834199607372284,0.22018036246299744,-0.17733749747276306,0.3823421895503998,0.20586426556110382,-0.16458667814731598,0.38297194242477417,0.20399042963981628,-0.16482824087142944,0.3837541341781616,0.20204389095306396,-0.16482824087142944,0.37750333547592163,0.20858827233314514,-0.18230251967906952,0.37456023693084717,0.20876042544841766,-0.18254409730434418,0.3716121315956116,0.20856578648090363,-0.1826648861169815,0.372277170419693,0.20016732811927795,-0.0866779163479805,0.35543540120124817,0.20480448007583618,-0.16588416695594788,0.3804648518562317,0.2361183613538742,-0.14373812079429626,0.37582194805145264,0.23791071772575378,-0.1680738925933838,0.3966829478740692,0.2591812312602997,-0.012170819565653801,0.31141379475593567,0.2887440323829651,-0.15001262724399567,0.41819092631340027,0.3561817705631256,0.013097971677780151,0.3227822184562683,0.41286560893058777,-0.2022068202495575,0.41118985414505005,0.4355820119380951,-0.07035701721906662,0.37897172570228577,0.36324959993362427,-0.24685409665107727,0.4110233187675476,0.4707900285720825,-0.0841432586312294,0.3963349759578705,0.3584485650062561,-0.2734154760837555,0.40371835231781006,0.4691121280193329,-0.09548892825841904,0.39431655406951904,0.3398754894733429,-0.2642457187175751,0.40188246965408325,0.4595337510108948,-0.0755482017993927,0.3885575532913208,0.33836355805397034,-0.24287274479866028,0.39007940888404846,0.4670596122741699,0.03975413739681244,0.3498322665691376,0.47171491384506226,-0.03984575346112251,0.3686297833919525,0.6281149983406067,0.030194884166121483,0.37439489364624023,0.593675434589386,-0.1422891467809677,0.3771059215068817,0.7457387447357178,0.1633731871843338,0.348671555519104,0.6459202170372009,0.07329259812831879,0.3723204731941223,0.7457755208015442,0.1741335541009903,0.33841073513031006,0.6476088762283325,0.09715575724840164,0.3800322413444519,0.7775248289108276,0.13319163024425507,0.35519835352897644,0.7315069437026978,0.0840836837887764
89,0.3846745491027832,0.21815995872020721,-0.15609602630138397,0.3829365074634552,0.20363761484622955,-0.1454598605632782,0.3833045959472656,0.20197679102420807,-0.14583276212215424,0.38386091589927673,0.20021630823612213,-0.14583276212215424,0.3784206807613373,0.2059589922428131,-0.1620774269104004,0.37536105513572693,0.2058989405632019,-0.16232703626155853,0.37224385142326355,0.205363467335701,-0.162451833486557,0.37186163663864136,0.19814127683639526,-0.07628127187490463,0.35572901368141174,0.20231255888938904,-0.15236742794513702,0.38121047616004944,0.23430059850215912,-0.12590491771697998,0.3768186569213867,0.23680755496025085,-0.1492018848657608,0.3979438841342926,0.2575242519378662,-0.01888311840593815,0.31166452169418335,0.2887848913669586,-0.13834650814533234,0.4181041121482849,0.3607465326786041,0.008790867403149605,0.3230014443397522,0.41250866651535034,-0.21861399710178375,0.41151222586631775,0.4420831799507141,-0.05362449213862419,0.3812564015388489,0.3632243275642395,-0.2997840344905853,0.41175001859664917,0.4764266312122345,-0.06356729567050934,0.3981825113296509,0.3587014675140381,-0.3299880921840668,0.4038013517856598,0.4752516448497772,-0.07557647675275803,0.3960184156894684,0.3399833142757416,-0.32000210881233215,0.40169790387153625,0.46553683280944824,-0.0584673210978508,0.39053335785865784,0.3385557234287262,-0.2967849373817444,0.3898574411869049,0.4695988595485687,0.042282767593860626,0.3482116460800171,0.47457197308540344,-0.04231754317879677,0.37593069672584534,0.5947988629341125,0.12449927628040314,0.36618322134017944,0.6136153936386108,-0.16844363510608673,0.3489937484264374,0.6328842043876648,0.3343830704689026,0.37212836742401123,0.7602930665016174,-0.15482917428016663,0.3396989107131958,0.6329431533813477,0.3536066710948944,0.3674866855144501,0.7910904288291931,-0.15445031225681305,0.35719531774520874,0.6756986379623413,0.3396153450012207,0.383564829826355,0.7917255163192749,-0.2314736247062683
90,0.3847937285900116,0.22179099917411804,-0.16629666090011597,0.3831782042980194,0.20723792910575867,-0.15621356666088104,0.38367384672164917,0.20554855465888977,-0.15646809339523315,0.38436993956565857,0.2037498652935028,-0.1565910428762436,0.37850862741470337,0.20968887209892273,-0.17233675718307495,0.37551090121269226,0.20980457961559296,-0.17246560752391815,0.3722798228263855,0.20955607295036316,-0.17271427810192108,0.3728819191455841,0.20263473689556122,-0.089141346514225,0.3562934696674347,0.2062169462442398,-0.16202932596206665,0.38162484765052795,0.23721836507320404,-0.1367027312517166,0.37735337018966675,0.23960435390472412,-0.15912869572639465,0.39834344387054443,0.2577756643295288,-0.037831805646419525,0.3120802044868469,0.28979718685150146,-0.14031697809696198,0.4186110198497772,0.36020687222480774,-0.012319971807301044,0.32460877299308777,0.4133380949497223,-0.21061864495277405,0.41310566663742065,0.4437827169895172,-0.07417511194944382,0.38328173756599426,0.3627205193042755,-0.2780793607234955,0.41373980045318604,0.47619521617889404,-0.08492831140756607,0.40066513419151306,0.35901522636413574,-0.3057955801486969,0.4060874283313751,0.475944846868515,-0.09732209146022797,0.3989553451538086,0.3420927822589874,-0.2977210283279419,0.4038410186767578,0.46621593832969666,-0.07914551347494125,0.39292439818382263,0.34047237038612366,-0.2755568325519562,0.3900376260280609,0.4719502031803131,0.033428747206926346,0.3487338125705719,0.4763662815093994,-0.03349097818136215,0.3733563721179962,0.5872318744659424,0.10970297455787659,0.3634389638900757,0.6161839962005615,-0.14916197955608368,0.34988105297088623,0.6348577737808228,0.31903791427612305,0.37862253189086914,0.7636238932609558,-0.11953858286142349,0.3398526608943939,0.6400715112686157,0.33792439103126526,0.3844064176082611,0.7972525954246521,-0.11759746819734573,0.3617555797100067,0.6802546381950378,0.3272935152053833,0.37536901235580444,0.8097811937332153,-0.18322525918483734
91,0.3845570385456085,0.2219381183385849,-0.1556871235370636,0.3828231990337372,0.20735764503479004,-0.14530566334724426,0.3833659291267395,0.20566974580287933,-0.14555910229682922,0.38411033153533936,0.20382942259311676,-0.14556187391281128,0.37816178798675537,0.2096947282552719,-0.16065268218517303,0.37522777915000916,0.2096375823020935,-0.16077949106693268,0.3719983398914337,0.20923885703086853,-0.1609087437391281,0.37301382422447205,0.20287537574768066,-0.07549457252025604,0.3560546934604645,0.20545633137226105,-0.14491449296474457,0.38129186630249023,0.23680473864078522,-0.1251765787601471,0.3770442008972168,0.2391824573278427,-0.14673252403736115,0.39839309453964233,0.2569946348667145,-0.024805909022688866,0.3120797276496887,0.28844183683395386,-0.121506467461586,0.4193470776081085,0.3587777018547058,-0.0006173535948619246,0.3243263363838196,0.4128475785255432,-0.19880618155002594,0.41514769196510315,0.4434458911418915,-0.0685584619641304,0.38493114709854126,0.3616770803928375,-0.2805556058883667,0.4175540506839752,0.47611603140830994,-0.08132567256689072,0.4017053544521332,0.35730090737342834,-0.310345321893692,0.4096699059009552,0.47651588916778564,-0.09416095167398453,0.39939936995506287,0.3385533094406128,-0.3022386431694031,0.4069848358631134,0.4665159285068512,-0.07392635196447372,0.3936390280723572,0.33901461958885193,-0.27826163172721863,0.39053720235824585,0.47483107447624207,0.030367394909262657,0.349077969789505,0.4802311658859253,-0.030430667102336884,0.36847683787345886,0.6040220856666565,0.09697175770998001,0.3608627915382385,0.6244634389877319,-0.1280723214149475,0.3508382737636566,0.6402019262313843,0.3204076886177063,0.38527169823646545,0.7733440399169922,-0.08856785297393799,0.3441786468029022,0.6414363384246826,0.3410728871822357,0.39802882075309753,0.7957531213760376,-0.08553435653448105,0.3678577244281769,0.6915772557258606,0.33260735869407654,0.37938058376312256,0.8242551684379578,-0.14901722967624664
92,0.38531145453453064,0.21938209235668182,-0.1515844762325287,0.3829103112220764,0.2050962895154953,-0.1418990045785904,0.3831087052822113,0.20395031571388245,-0.14215609431266785,0.38352689146995544,0.20267081260681152,-0.14215627312660217,0.3786865174770355,0.2070436030626297,-0.15672224760055542,0.3758050501346588,0.20703504979610443,-0.15685081481933594,0.37263181805610657,0.20660096406936646,-0.1571018546819687,0.3721231520175934,0.20232897996902466,-0.0768263041973114,0.35658976435661316,0.20328645408153534,-0.14380529522895813,0.38137951493263245,0.23563310503959656,-0.12297818064689636,0.3775489926338196,0.23808084428310394,-0.14380194246768951,0.39852389693260193,0.2577458918094635,-0.031246181577444077,0.3116939961910248,0.28979989886283875,-0.11730551719665527,0.41986793279647827,0.36003369092941284,0.0018935211701318622,0.32611390948295593,0.41445955634117126,-0.1867104023694992,0.4145861268043518,0.44725608825683594,-0.05021381750702858,0.3849678039550781,0.360883891582489,-0.25544753670692444,0.41689756512641907,0.4797793924808502,-0.05973915755748749,0.4021162688732147,0.3552539646625519,-0.28095361590385437,0.4084111452102661,0.48015373945236206,-0.07241280376911163,0.39889493584632874,0.3355855643749237,-0.2732316553592682,0.405472069978714,0.47011348605155945,-0.05491797253489494,0.3929567337036133,0.3356342911720276,-0.25300419330596924,0.39170077443122864,0.4712870121002197,0.02343141660094261,0.34960702061653137,0.47710445523262024,-0.023526780307292938,0.3666825592517853,0.6001041531562805,0.05707366392016411,0.3591618239879608,0.6300927996635437,-0.12968388199806213,0.3496719002723694,0.6404893398284912,0.2699933350086212,0.3921271562576294,0.7802290916442871,-0.09397520124912262,0.34147676825523376,0.6399279832839966,0.290063738822937,0.4055955708026886,0.7984606623649597,-0.09095147252082825,0.3569525480270386,0.7041700482368469,0.28516170382499695,0.38223499059677124,0.8353770971298218,-0.147324800491333
