11_x_v,11_y_v,11_z_v,12_x_v,12_y_v,12_z_v,13_x_v,13_y_v,13_z_v,14_x_v,14_y_v,14_z_v,15_x_v,15_y_v,15_z_v,16_x_v,16_y_v,16_z_v,23_x_v,23_y_v,23_z_v,24_x_v,24_y_v,24_z_v,25_x_v,25_y_v,25_z_v,26_x_v,26_y_v,26_z_v,27_x_v,27_y_v,27_z_v,28_x_v,28_y_v,28_z_v,29_x_v,29_y_v,29_z_v,30_x_v,30_y_v,30_z_v,31_x_v,31_y_v,31_z_v,32_x_v,32_y_v,32_z_v,11_x_a,11_y_a,11_z_a,12_x_a,12_y_a,12_z_a,13_x_a,13_y_a,13_z_a,14_x_a,14_y_a,14_z_a,15_x_a,15_y_a,15_z_a,16_x_a,16_y_a,16_z_a,23_x_a,23_y_a,23_z_a,24_x_a,24_y_a,24_z_a,25_x_a,25_y_a,25_z_a,26_x_a,26_y_a,26_z_a,27_x_a,27_y_a,27_z_a,28_x_a,28_y_a,28_z_a,29_x_a,29_y_a,29_z_a,30_x_a,30_y_a,30_z_a,31_x_a,31_y_a,31_z_a,32_x_a,32_y_a,32_z_a
-0.1751906745292764,-0.07089482171354355,-0.6268550509167164,-0.25318608887968774,-0.023002987661903673,-0.22873592044197533,-0.10977219926149695,-0.030827129712944767,-0.6338483897508784,-0.2196202384969448,-0.0365949446476882,-0.15892335764466525,-0.08380892230001491,0.03159439440615475,-0.5249906389720869,-0.1753737070245298,-0.5067150015552535,-0.3104144308245338,-0.02119777050360483,-0.09761440503630703,-0.11214393703683649,-0.03219707190133425,-0.06902781596747842,0.11198928190860678,-0.2310763157723078,-0.34005119811670037,0.24222347109918416,-0.15598072544713237,0.0890886370484445,-0.7712156971829607,-0.24022679574729588,-0.08260456823362294,1.0706725130795278,-0.10069974124902792,0.26016230551896613,-0.6386727034610851,-0.18787752888539955,-0.0986347735833959,0.6371984146943435,-0.04775984707436398,0.33781669259464797,-0.7073819969885073,-0.40071134594444113,-0.11310498510385125,1.1279447454521152,-0.19199565515924,0.2112506178902307,-0.6483657107922397,3.3384162888316915,2.165168915830118,7.27468979547568,4.083683941671968,-0.7328332837944651,1.0168763815091992,1.5963438137631236,2.2892633900980397,10.66771253871202,4.017700608636993,0.4373097739338194,0.642862025544555,1.8683769540813466,1.34875621320929,12.421245049427615,2.4650439035173335,11.174376194538082,2.401771530764518,0.49145246442649504,1.7454301947204376,0.17040037880526188,-0.2244137357788556,-2.285783940986258,-0.16247508104429778,3.8359760761959127,14.391929532061877,13.013699666071089,4.3427685114832695,-4.793368470023318,17.810353537481387,2.0399244737141,1.5359291718660129,9.418381893351665,2.2838621688749616,-8.038889958635886,-6.295136969110853,0.5693915328654098,1.8180019367701639,-14.523806571288402,3.639658135341933,-8.68439411205223,-4.999226534005576,5.624399821148662,2.111016782558983,11.902699033388508,2.4987018334826083,-4.603209355980031,9.32959080382228
-0.06391013156822001,0.0012774754807937105,-0.3843653910675271,-0.1170632908239555,-0.047430763788385844,-0.19484004105833536,-0.05656073880272616,0.04548164995698989,-0.27825797179381107,-0.0856968848757117,-0.02201795218322755,-0.13749462345984675,-0.021529690497303355,0.07655293484646442,-0.11094913732449974,-0.09320557690728537,-0.13423579507065075,-0.23035537979904985,-0.004816021689388328,-0.039433398545625775,-0.10646392440999443,-0.03967752976062944,-0.1452206140003537,0.10657344587379686,-0.10321044656577738,0.13967978628536215,0.6760134599682205,-0.011221775064356732,-0.07069031195233277,-0.1775372459335811,-0.17222931329015922,-0.031406929171422515,1.38461857619125,-0.024571002286529198,-0.007800693102230083,-0.8485106024314468,-0.16889781112321922,-0.038034709024390434,0.1530715289847301,0.07356209077036713,0.04833688885957366,-0.8740228814553599,-0.2132313519061524,-0.04273775901855181,1.5247013798983988,-0.10870559404315305,0.05781030602422965,-0.3373793506648304,0.9597992133136668,-0.3509890413494643,14.898898086891233,1.99357057156751,2.2756017823283847,8.331692282518208,0.9850652821887129,-1.9503336943679228,10.650887763063862,1.6122595364944647,-0.3006909879133046,8.110047886492143,0.9393790776404842,-0.8837802397638872,8.474575395940203,1.845596500244645,2.447857571605472,15.017886808202679,0.42789405972420425,0.37526369329246023,1.4352695662184274,0.7014696399721077,2.9876131314423016,-1.439382419921683,3.314315112617977,-1.3041377796840614,-2.565044552944408,2.124089660072992,-3.256563971705284,3.1460181857648206,5.685684192250228,0.5937212967234373,-37.53138927778957,1.1716251695462587,-2.857798971536163,30.642232755492262,5.696246204448324,0.6769606660386507,-9.931660701746425,-0.38406292851151935,-10.555881446127891,32.37311699822473,7.166985702677215,0.8288840120022289,-41.041515216365106,1.5478815692560877,0.45623434050928724,-0.7917897161226817
-0.03191682445776445,-0.0104221592308551,0.11226454516218065,-0.05061093843837183,0.028422628955893647,0.0828830350256049,-0.023725229396435732,-0.019529473188607538,0.07677162030831769,-0.03195490032589621,-0.03204098511367104,0.1328403060898914,0.009782945424046119,0.04709359352100151,0.1715367092068404,-0.0316856935657972,-0.052640542683801694,0.27024084714103946,0.009447113634751814,-0.026924608769210434,-0.058621605536046846,-0.01629520842822585,-0.045633509618943635,0.058594031876407424,0.007266723854821855,0.0962085269625601,0.5905119748700736,0.059581213604743,-0.1792424443425089,-0.07266997307475376,0.017293493118181735,-0.011616219280641271,0.13357226693159752,0.014483170031679427,-0.10306065882010218,0.1728971560849618,0.020977062358391585,-0.015469353489768745,-0.17798382774015076,0.06075999315331648,-0.303525826011356,0.20508101848546456,0.025668171516421423,-0.015108291951810848,0.15665087268622868,-0.0571095417346168,0.07301811737453923,-0.3637723412022531,0.6315138923845331,0.7321677530750303,-0.0207750758177333,0.9311106625875476,-1.901934135524247,-11.997719197860624,0.19662404455976223,1.416741289852086,-8.458212537160001,0.2086340511468998,0.016500741444913647,-16.26529452649888,-0.2108852060845101,0.5550181712203672,-14.451363110855581,0.6253295768232303,1.1561204533077074,-22.957652641533983,-0.9384924742035172,-1.3052117390495999,2.367985129673574,-0.6289028692070153,-3.161464130926567,-2.3738782155565725,-2.1816198582532254,1.7082354970730906,-39.154124881322325,2.433119281296542,-6.47481997753302,-13.251505399177837,-5.077847726087914,0.24523471830419918,-33.52422126984155,0.18353025317801586,-0.9609245451601245,-3.5984801850400707,-5.867120376337964,0.21288006134548842,-15.271175533951048,-2.3318857449576624,4.815271292376034,-4.188577365195262,-5.063636247014469,0.37563525344810333,-36.34198903577834,1.4718425219981124,-3.5213372772621043,6.203720486805136
-0.01086636137828001,0.013983432538312579,0.11157204263492287,-0.019573916352120246,-0.03497517556158125,-0.3170409382364159,-0.01717109457777699,0.02769523647312866,-0.20516879759701567,-0.02500043195433288,-0.031490960398840584,-0.40933617812673795,0.0027534385545624485,0.06559419922834708,-0.31017539448834563,-0.010841374338356191,-0.014103194240211447,-0.4950142409100933,-0.02183596883869876,-0.07043166673753043,0.02031123211973896,-0.03725863740179303,-0.15101564731649586,-0.020535241975478333,-0.06545393808695232,0.1531497101983298,-0.7146255211740041,0.14068518964796106,-0.3950697769269429,-0.514386819714015,-0.1519680977514154,-0.0034417286705012984,-0.9839017753964541,0.02060084513761329,-0.13509147699210633,0.05294781658362613,-0.1745936168528739,-0.00837335144491913,-0.6870230122051857,-0.0169695316786056,-0.14301678293215492,0.06546177297895583,-0.14311970338406088,-0.0025871168368740705,-1.0547487618397162,-0.008048124334679718,-0.04435979186753092,-0.15698165830874855,-0.372110234486428,-1.075635636742489,3.326386203229928,0.2835166470988082,1.856616612643014,19.34904870159002,-0.18665139760142835,-1.9225392597682411,20.36286319957939,-0.12037938050554753,1.440377066351034,18.500190741652567,0.1505335776504968,-1.1282055850911965,19.21098213543043,-0.05868393115938675,-0.2997867771732221,20.217140167669772,-0.7900890068631594,-0.13411866752133794,0.9497799492056581,-0.011353224895704894,1.7261606077511649,-0.9491792604108373,-0.6252141780773213,3.931358990866207,-54.453897461914,0.4013384686603283,-2.601068186845823,12.624705918787143,-6.467270621551418,0.1419828581890603,-63.041274531735176,-0.16878714801127348,1.5802737872884998,-2.010045687531287,-7.381137640278368,-0.03832048200208549,-35.88186590010654,-1.3910767902257481,4.129281211165125,-2.2247241758266867,-7.531072162836883,0.2980217483416814,-67.98445189096972,1.0700026928671946,-1.5499562266930833,1.49427073754273
-0.023270035861160943,-0.021871088686437057,0.22245158274258714,-0.01012336144882664,0.026912044859852546,0.32792735181658483,-0.023392807831157936,-0.036389405519146045,0.47359330905563074,-0.029013077971184464,0.016521608479527217,0.20733684659501428,0.007771224476245675,0.027987346391973866,0.33019067669266877,-0.012797505377002416,-0.024096086812652184,0.17889043134556581,-0.04817226906747074,-0.0749022889882417,0.05197056375992756,-0.037637078231649856,-0.09347696039145703,-0.05217455065583958,-0.0862944106895297,0.28419500989387003,-2.5297554365711377,0.15406313860330534,-0.48177204982180366,-0.09356328908777689,-0.3675437851364627,0.0012910332691340454,-3.08527759312096,0.014974606870570839,-0.08241568408248967,-0.014053706334083427,-0.42063153819548615,-0.009650700844988647,-1.8830852088754038,-0.06333875801946387,-0.005374075893317398,-0.008695699548600389,-0.3941554421452903,0.0073469414411819756,-3.3208971582053737,0.02761863209422677,-0.09602499942396703,-0.10717263372399088,-0.31270184033529436,0.34739966473872896,-10.067884777341071,0.05043836699593074,1.1268576161838517,-10.28922588389275,-0.029780060598505464,0.8298400685310736,-16.659368780658934,0.22416167574461077,-0.14555662945088255,-7.498934989189482,-0.2622592630286136,-0.5244854761916828,-16.904022933242935,-0.43464293169527823,1.0418000751199308,-8.745364564311275,0.37895793747771966,0.7961574618731593,-1.1273940160540261,0.6857164359443113,1.0086104095937798,1.1350564788989743,0.8532552514197933,-0.3311609639732205,67.04562968872582,-0.27759022728261473,12.940806443683172,9.708292652075922,8.649504761160326,0.1807138562632815,89.5921408994953,0.9560190426868453,-3.672842820925426,-2.4316568775538143,10.10460104356891,-0.3278415073518448,68.83978420136239,2.762157528631098,-3.159804234350927,-2.4855951622846235,11.077627295201308,0.5184299915772406,101.57811405501722,0.027479468994934253,-1.234532303086,-1.7209082741771464
-0.03369343053900409,-0.010291099861812758,-0.11314457650211523,-0.008442082548962282,0.06447396539931427,-0.01504684431317349,-0.024385476517774785,-0.008728069901443591,-0.0817189836330004,-0.021541022113030772,0.011669720831164465,-0.042627653044635117,-0.0009707509580414442,0.010504497185584438,-0.23327675441542906,-0.027285603100178357,0.010630582358012175,-0.11262172079814337,-0.03554033781821342,-0.04836370692580305,0.014390763224793358,-0.014779863700172813,-0.059856613404997705,-0.014339334692540437,-0.05785256897553659,0.2731563110947627,-0.2949011136136098,0.14481013102721818,-0.05041183503236457,0.23004646598142053,-0.07922695976445182,0.007314828477910096,-0.09887289647111636,0.046841908293465684,-0.2048437781133372,-0.09510893558587724,-0.08381150340985577,-0.02057875109005014,0.4115742645033424,0.028733159601572744,-0.11070088370501496,-0.0915488716247545,-0.02490119897191334,0.024627941160423328,0.06503997696186703,0.02853461439405791,-0.13717607619350036,-0.1645362428632291,0.3835335268426665,0.6880562934800383,-5.548404607099175,-0.20328008500531958,-1.0937724742658694,-8.20513903151,0.9200520090338116,0.5712434443957359,-9.748795011526997,0.11249526902177842,-0.6243748784784009,-9.500566265861837,-0.24758131855661114,-0.3486644968577701,-13.128938014398027,-0.47349286407125657,0.36583257805634095,-12.096550367942976,0.836805787283379,2.0723554479008977,1.009749456725751,0.42291365791189417,1.5934529744314585,-1.0126559879961021,3.545951621561194,-4.363455535968852,26.474936794739033,-0.7609943023712706,3.535085771145563,-14.051476102513138,5.317078540400893,0.6155937386767563,30.488921943546572,0.11071517336480041,0.2549870794643305,5.174563685164668,5.659199561001377,1.1526589188549319,22.218090385678785,0.4086396833546613,-0.811606483263827,5.367921427467564,7.40644705800802,1.4212048413801748,37.46047706230806,-0.09406681884112644,0.450516049994687,6.355205033874545
-0.020908979644248538,0.012644109920855184,-0.2980913967387544,-0.015218085382472935,0.02801488292378529,-0.28855147869684017,0.006282923783352268,0.01031337824508094,-0.406678817350567,-0.017791179812304825,-0.009142775118115565,-0.3593131952400297,-0.009223461576595149,-0.0011176527096745659,-0.67090802156203,-0.04306869856922024,0.022825001626556873,-0.5158400663962426,-0.00764681157543412,0.02071480800422687,0.04804907844898506,-0.0006827417697763405,-0.006741514257282422,-0.04809453429241051,0.06034581840983655,0.12770779322913428,0.587596779544358,0.11944365428150916,0.0674243573391542,-0.23833607076901742,0.09800899158224463,0.027834619767135305,0.9174245016471028,0.050532414072292364,-0.19634420879785952,0.07737652058627836,0.10482848195685679,0.017843212871780922,1.152177277359302,0.04235448238006145,-0.13775443314714253,0.08738184262416432,0.221980369628354,0.07200143587309582,1.313722545705469,0.025399053766020363,-0.1221588745270108,0.04730392493258906,0.34710113931579745,-0.4137630490081867,5.814127917675246,0.3076769672822943,-1.1280211683990293,6.565896904577951,-0.14056501570109403,0.5140404635926965,9.913552374389049,0.3770657437552116,0.6276797299929526,10.449918805930498,0.07899728577507314,1.9855527518386151,16.105989054767377,0.3139091839179542,-0.32729496618741916,14.43834633592475,1.350534269686493,-1.447557853056436,-0.8707124949361201,1.0502385260955094,-0.08803072500017106,0.8787955372572358,5.7594353667043965,-7.292863671582311,7.00135162063165,-1.3438794704881407,1.5836410381339538,19.406978971529277,4.63666116075489,1.5199942568158376,-23.599836236906373,1.5667402240507722,6.295823888114405,7.495859302753069,4.486046192902016,3.5415763110202225,-28.800932283131946,2.549865556810288,-0.021581272645654348,7.989376706192444,9.84108390541119,1.4393430866404322,-3.198558238833926,-0.7697324157528884,4.318304679067586,7.774322781852117
-0.00933894166705529,-0.0011479917127510397,-0.10428713281624619,-0.004962186473063124,-0.009585822689515688,-0.06968824854424183,0.0015974232599824667,0.02744806036483749,-0.07622707153759872,-0.005222321687131104,0.01177988254831619,-0.010982568375679791,-0.006590218717426044,0.06506743901827927,-0.13404171973645074,-0.032605059105288436,0.011915169420309568,-0.03456185519875088,0.03737099741411565,-0.02753712043098766,0.019025328617781057,0.03432520910007397,-0.009675871757288124,-0.018801349717169312,0.2523269972999831,-0.1153876624902761,0.8209751668987463,0.07464767193190447,0.12021239194361932,0.40856322828195846,0.25256436360740764,0.07850109499432989,0.13076329375022372,0.1027570882073181,0.013516587472620634,0.327238497344714,0.25436335505359065,0.135895756572455,0.19214620125490384,0.12735000094040438,-0.13847380890199767,0.3536943994972458,0.550016499808727,0.11997953876111023,1.2071039377443382,-0.00025869342574258436,0.021784614775242073,0.30644801766099294,-0.2251060282374151,0.016731310250811537,9.93252082634587,-0.019743281030798476,1.1221762103562127,11.472354927491214,-0.5236196624143596,-0.982548057073912,15.966318141545438,0.221334866296391,-0.24391547274905112,9.11828800042569,0.23172133204810708,1.0088718990258372,22.31165174928727,0.6056760909503411,-0.6660876996639975,6.658604971153226,-0.007447956174999604,-0.9937481461696263,-1.461825231951337,0.435854317148876,1.4633514760867272,1.451441698641001,1.8032835289977012,-1.7711050031616271,-30.91655629264251,-1.7341138528218891,3.7112036781717594,31.114800812549543,-4.76980672615065,12.797824548128178,-95.53108241484388,1.631565397164031,10.83503475768487,42.901569857116144,-4.95268497044703,15.524850165573023,-100.18023027506389,3.382170165710796,10.636811033399173,42.7750524196521,5.242571770003812,11.596730290886192,-45.174863786809205,-1.5130890408592557,6.3918045748091785,45.74759782057773
-0.016842475941635793,-0.0005902813710573218,0.22679689472861614,-0.005620295840756406,0.027820050989024736,0.31272358237213194,-0.015856565487162855,-0.005303541537626244,0.45598353318058255,0.002155507189415262,0.0036493667900144855,0.2929603649718432,0.0011338256841775252,0.09869650231914051,0.6096800052397916,-0.012415856073610398,-0.010287753901823682,0.18739164383968998,0.03712273220828233,-0.06066205863664187,-0.029702179113930173,0.04885368633836984,0.03910251077893612,0.029580040237530726,0.31243644826657313,-0.174424495928997,-0.20957670952267066,0.016843876837841498,0.2439191812160113,1.4457232553669432,0.09357080606905266,0.5050952465986025,-3.0536061200779057,0.15714260144611913,0.37468441272878295,1.7572908259152522,0.08927385603868965,0.6533907620915558,-3.1471948079138925,0.2400890064640976,0.2160865588779748,1.7795294801523156,0.7247688921421874,0.5065372151239833,-0.29872485514930214,-0.05069499478771777,0.23484476726888137,1.831367945013584,-0.0471412041228525,-0.025331588736132726,-18.891703363785698,0.10419638100069295,0.6546457295670549,-23.803671637790448,0.04441136693565384,-0.8956152702665032,-29.04836564994817,0.9785732717142615,0.948453776533914,-21.887495099872602,0.05518269490436545,-0.6556756554920495,-34.46493179331761,1.3002636211367435,-0.1667584951625667,-15.368553613512592,-2.414809052136513,-0.019552774455183775,-2.3528906053692427,-2.976293118823076,-3.0303030083988878,2.338842905766917,-16.9062441205699,10.331786601931924,-37.20385757832265,-0.19609343277270375,-6.886606846880494,-32.525567771521295,-1.9626825440791196,-19.925515153599317,112.62071120058249,-2.757144802555472,-9.869434939461552,-39.81923091006962,-2.2744692892863903,-26.360601005798955,117.1023039703528,-4.279666957909156,-5.515861365300745,-40.92626971827019,-37.295163477220484,-21.70326250260205,-54.13660944128826,1.608964920288014,-6.9693131691485055,-40.96146388137147
-0.018413849412397543,-0.001434667662261746,-0.4029265507309071,-0.002147083140733308,0.049641575307926566,-0.4807321388875496,-0.014376186589307727,-0.03515738387984302,-0.5122953218176898,0.03477461624655731,0.03526449267447829,-0.43662280502391015,0.0029732488476563734,0.0768406471360722,-0.5391510545374623,0.03092626463094772,-0.01584637040724257,-0.32489347661072976,-0.04337090286293477,-0.061313817785147995,-0.10813186595957158,-0.050356084289066017,-0.061907589501026816,0.10754147042976128,-0.2511050224190903,0.16996839080206716,-1.4497052954667589,0.010307429078751373,0.014365619653328165,0.3615376629829001,0.028148054599748673,-0.15908859185470803,0.7004175866081773,0.06523777469427006,0.04570324808006454,0.42998312891293144,0.013458213062476632,-0.22529593810174275,0.7562153244312011,0.09743344120045905,0.03222451336794996,0.4153204895433091,-0.518403223765162,-0.21690486829608502,-2.103278503192244,0.002937169221882696,0.002534328297264521,0.4659858156345348,0.3086661080379971,0.4391827932840875,7.872042885149644,0.03978388677869371,0.5289885851181786,6.789019785640438,-0.18246308171836478,-0.8928490604503458,5.874542411929058,-0.7236705664429133,-0.5112401129705568,4.742083769925437,0.33033771133660905,-1.006191853325572,8.771412606248925,-0.5726574491053571,-1.7293830315666003,2.8268495438004857,-0.3467865723278396,1.168897982632111,0.725629683658297,0.7761889919778553,0.04896771011950185,-0.7166599052637936,3.169414081941413,-4.832902094347452,24.20773381135192,-1.116180596115729,-0.5493603623069943,-5.385259515373172,-1.6805392039688394,-4.671459299545222,-6.498086382745674,0.39408106961260625,-6.851943959538154,16.56321626733108,-1.2449367121474542,-4.710969655976993,-6.338743247581309,-0.923916119432816,-5.330185229398965,17.494565530487066,8.403128432108542,-3.2681714127365313,49.43363456186518,-0.009341378329963401,-2.8826298244418957,18.677153482504885
